"nodegoat ID","Object ID",Name,"Source Object ID","Source Value",Analysis,"MIGMAG Study Region","MIGMAG Study Region - Object ID",Region,"Region - Object ID","Partner Project ID (add GPS location below)","Pleiades Link","DAI Gazetteer Link","ToposText Link","Geography and topography","Geography and topography - Object ID",Notes,"[GPS Location] Sub-Object ID","[GPS Location] Location Reference","[GPS Location] Location Reference - Object ID","[GPS Location] Geometry"
ngQX3M08cRHIbRnYaRJ84fnDrSE,12513730,"Pamuklu Cave",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG18,,,,,,"Cave, partly natural and partly carved. An open clearing is outside, and there is a hearth/oven inside. Small niches have been carved into the walls, possibly for lighting. Used by modern pastoralists.",18691041,,0,"{""type"": ""Point"", ""coordinates"": [33.67096861, 36.45361427]}"
ngPW2H98bQmH2QmfzRY7cemMqRD,12513729,"Dağcamii (Kilise Tepesi)",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG17,,,,,,"Ruin of a small Medieval church, which has been transformed into a mosque. Now largely out of use.",18691040,,0,"{""type"": ""Point"", ""coordinates"": [33.41316461, 36.63672681]}"
ngLS2H58xLCD0MiPvM638aiImNZ,12513725,"Keben Çolakkız",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG15,,,,,,"A Hittite or Early Iron Age rock relief showing a woman, maybe a goddess in profile, facing right with hands raised. She wears a robe and a polos headdress. The monument must be related to the ancient track in front of it. The river is visible from the top ad the track leads to the plateau. The pottery on surface seems to be mainly Late Roman/Byzantine. Erosion & site condition: Olive groves & agricultural activities - terracing. The relief itself is badly weathered.

Surroundings (vegetation, environment, slope): Olive groves, fruit trees, a medieval stone paved track passes just in front of the monument. The village of Keben & a cemetery is nearby.",18691038,,0,"{""type"": ""Point"", ""coordinates"": [33.72814735, 36.43310345]}"
ngOV2G88aPbG3PlKyO969dlnpPi,12513728,"Örentepe (Tamer Ünal)",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG16,,,,,,"Multi-period mound of höyük site, surrounded by modern terracing walls and canals. The rocks and stones from this site were have been reused in nearby modern buildings. There is a pottery scatter found in the fields below, suggesting a lower town. Most of the sherds from the west and south sides as these had better visibility & the soil was dug for planting trees & a new water canal. Erosion & site condition: human agricultural destruction, houses in the area, canals, trees planted

Surroundings (vegetation, environment, slope): agricultural fields & orchards. Village houses. Soil on site (colour, type): light brown, small stones, sandy",18691039,,0,"{""type"": ""Point"", ""coordinates"": [33.42028905, 36.62418918]}"
ngKR2K48wKBCxLhOuMT26zhLlLe,12513724,Hisartepe,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG14,,,,,,"A very high hill with a few Late Roman/Byzantine sherds. The hill is located in the Kurtsuyu River Valley and the river is located relatively close to the hill. Erosion & site condition: The hill has many olive trees & orchards. Agricultural activities.

Surroundings (vegetation, environment, slope): Agricultural areas, canals, orchards, a village road passes just nearby. Kurtsuyu River is also very close. Soil on site (colour, type): Yellowish brown, sandy, many stones.",18691037,,0,"{""type"": ""Point"", ""coordinates"": [33.56558373, 36.54027204]}"
ngSZ3O28eSpKeTpEcT305hpXtUG,12513732,"Pamuklu II",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG20,,,,,,"Destroyed Late Roman church and surrounding settlement. The church building was destroyed in the months before the visit, using machinery, with masonry reused and scattered. However, lots of tiles and pithoi remained on site. An architectural feature with finely carved decorations (grapes, animals, a cross, a human figure, decorated only on one side), had been taken from here and taken to the garden of a nearby house. This seems to be the location of a former village/small town with a large church - lots of tiles detected. Pottery scatter medieval, post-medieval olive groves or fruit trees Hilltop, valley exit visible shallow slope. Erosion & site condition: Field, badly damaged (machinery -> flattened)

Surroundings (vegetation, environment, slope): olive groves, limestone rocks. Soil on site (colour, type): Light greyish brown, limestone.",18691043,,0,"{""type"": ""Point"", ""coordinates"": [33.67477143, 36.45074407]}"
ngUB3Y48gVBMgVroeVN2hjrJvUI,12513734,Ekşilerkalesi,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG22,,,,,,"A Byzantine/Medieval hilltop castle & occupation. Low quality pottery scattered across the area; both on top of the hill & the slopes. Round human-made depressions on many rocks, the corner of a former room carved into rock at the NE corner of the hill. The pottery had a red soil on them (seen when washed) which was seen at different parts of the hill (especially the W side). Caves at hills surrounding the Kale (hermit shelters?). The river us visible, as is the valley exit. Erosion & site condition: Rocks eroded because of climatic conditions/natural effects. Not much human activity. Soil erosion at certain parts. A robber trench on top!

Surroundings (vegetation, environment, slope): Forest, Ekşiler village at the southern side, rocky.Soil on site (colour, type): Red & reddish yellow (clay?) & yellowish brown.",18691045,,0,"{""type"": ""Point"", ""coordinates"": [33.8680121, 36.41281327]}"
ngVC3Z58hWMN5WsJfVE3hksmwVp,12513735,Evkafçiftliği,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG23,,,,,,"The visited area had pottery scatters all across it. A new house was built nearby. The occupation here must be related to Damtepe as the mound is very close to here (Damtepe hinterland). The locals provided some information about the surrounding areas. Castle hill with rock cut burials nearby based on what the locals say. Erosion & site condition: Human disturbance, olive groves & fruit trees planted

Surroundings (vegetation, environment, slope): Olive groves, fruit trees. The location is near an area where the Göksu & a nearby stream formed a deep valley. Soil erosion is high. Soil on site (colour, type): Light brown, limestone pieces, pebbles",18691046,,0,"{""type"": ""Point"", ""coordinates"": [33.62918182, 36.46117112]}"
ngWD3A68iWjOiXtIgXF4iltPxWq,12513736,Şarlaktepe,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG24,,,,,,"A hilltop settlement, small, maybe a farmstead. Pottery scatter mostly medieval and post-medieval. Erosion & site condition: Human disturbance; fruit & olive trees, badly damaged by water canals & a road that passes near the hill.

Surroundings (vegetation, environment, slope): Fruit & olive trees; the Zeyne-Kışla road is not far and a village road cuts one side of the hill. Soil on site (colour, type): Yellowish brown, limestone pieces",18691047,,0,"{""type"": ""Point"", ""coordinates"": [33.54994695, 36.46187805]}"
ngCJ4C28oDpUpDzCmCb04rzRdDQ,12513742,"Çingentepe Çesme (Fountain)",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG30,,,,,,"Spring tapped from side of hill, on the terraced slope north of Çingentepe. Modern concrete tank surrounded by old architecture. The ancient masonry comprises: 2 columns (1 with Greek letters, 35.5cm diameter), 1 column base, 1 large 1.2m+long ashlar block, and many potential worked smaller blocks. Appears to be location of L. Rom/Byz. structure incorporating spring. Xesstran (chisel) worked. Erosion & site condition: overgrown, in terrace hillslope.

Surroundings (vegetation, environment, slope): terracing, mix dense grass, fruit trees. Soil on site (colour, type): grey-brown+pebbles. well drained",18691053,,0,"{""type"": ""Point"", ""coordinates"": [33.54686651, 36.48093212]}"
ngYF3C88kAFQ1ZvGiAR68nvtzZM,12513738,"Çakıltepe I",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG26,,,,,,"A pottery scatter found at the west slope & side of the hill to the north of Kilise Tepe. The sherds were clustered at the lower part of the slope, below the large conglomerate rocks. They seem to have tumbled down the hill. The sherds are Byzantine and Medieval. Erosion & site condition: Hill side; soil erosion, a house on top of the hill may have caused erosion at higher parts

Surroundings (vegetation, environment, slope): Shrubs, a few olive trees; a track at the west side. Soil on site (colour, type): Yellowish brown, conglomerate rocks, pebbles",18691049,,0,"{""type"": ""Point"", ""coordinates"": [33.55218088, 36.50460828]}"
ngAH4E08mBnS2BxOkCJ8mpxXbAO,12513740,"Çakıltepe II",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG28,,,,,,"This was the eastern edge of the hill north of Kilise Tepe, to just east of LG26 (Çakıltepe I). There were sherd scatters at the western side (orchard) with pottery possibly from EBA & maybe earlier. The east side of the area had lithic scatters which we believed to be chalcolithic and earlier. Erosion & site condition: The area was used for planting olive & fruit trees so sign of human disturbance seen. Soil erosion at the edges.

Surroundings (vegetation, environment, slope): Olive & fruit groves at the Western side, the east side with no vegetation but many small stones, a slope at the N & S side. Soil on site (colour, type): Yellowish brown, (plenty) small stones & pebbles, sandy soil",18691051,,0,"{""type"": ""Point"", ""coordinates"": [33.55459283, 36.50459709]}"
ngMT2E68yOTE0NjEwMV40bjBnNA,12513726,"Keben village",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG15b,,,,,,"Remains of a Byzantine village, running N-S along the ridge from the modern village, now on agricultural land. Size seems to be about 150m NS and 100m EW in size, from the sherd scatter. In addition to ceramics, also masonry remains, including some finely worked blocks and part of a column drum. Some spolia can also be seen in the modern village. Abundant roof tiles and large handles for storage jars. Sherds are not evenly distributed across the area, there seem to be clumps where they are concentrated.",18691088,,0,"{""type"": ""Point"", ""coordinates"": [33.731653690338135, 36.4321940519224]}"
ngNU2F78zPEF0OklxPG58ckCoOB,12513727,"Keben Cesme",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG15c,,,,,,"Spring (natural psring coming from rock face) immediately below the Keben village site, in dense undergrowth. Byzantine pottery scatters stretching c.20-30m from the spring, including many handles (likely because water jugs were used to collect water from the spring).",18691086,,0,"{""type"": ""Point"", ""coordinates"": [33.73326301574707, 36.43139990433488]}"
ngXE3B78jXuPjYuFhXw5hmuMyXL,12513737,Göceklertepe,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG25,,,,,,"The few number of sherds found imply that there was a small hilltop occupation here during the Byzantine & Medieval periods. One robber trench dug on top of the mound shows that this is a natural hill & there are no stratigraphic layers visible under the surface. A rock outcrop just on the other side of the river has circular holes carved into it (various sizes, some reaching 0-5m diameter). The hill itself is in a good state. One small house built at one slope, the Kurtsuyu River cuts another slope.
 

Surroundings (vegetation, environment, slope): Fruit trees surround the hill, Kurtsuyu River passes near the hill causing erosion on that side. Visibility includes the river, and the valley exit visible shallow slope. Soil on site (colour, type): Yellowish brown, river stones, limestone pieces",18691048,,0,"{""type"": ""Point"", ""coordinates"": [33.57153824, 36.55239585]}"
ngJQ4J98vLAB1KgRtJi70ygGkLX,12513749,"Hortu Rock-Cut Tomb",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG38,,,,,,"A Hellenistic/Roman rock-cut chamber carved into a rock near the main road, with a further rock shelter to its west. The door of the room is approx. 4m above the ground, and so it was not accessible. No ceramic or other archaeological material was evident in the immediate vicinity of the monument.

Surroundings (vegetation, environment, slope): The site is located in an agricultural field, with the Ermenek-Gülnar road nearby. There are loots of large rocks to the west and north. Soil on site (colour, type): Reddish light brown, sandy, pebbly.",,,,
ngIP4I88uKPA0JfQsJ969xfXjKW,12513748,"Hortu Maltepe",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG37,,,,,,"The numerous sherds present at the hilltop mound are predominantly Hellenistic/Roman & Byzantine. Some sherds may be EBA & MBA. One copper/bronze token & one bronze black piece was found at the summit. There are some stone wall remains at the NW slope & the summit but all is badly damaged. The immediate surroundings of the mound also has sherds but these seem to be earlier (3rd millennium BC?). There are also some terrace walls of uncertain date at the south side of the mound. The west slope was excavated by non-archaeologists in the 1960s. Numerous robber pits.

Surroundings (vegetation, environment, slope): There is a house, graves, and orchards on the south side of the mound; forest on the east side; and the Ermenek-Gülnar road on the north side. The site is just to the east of Demirözü village. Soil on site (colour, type): Reddish brown & yellowish brown, sandy & pebbly.",18691611,,0,"{""type"": ""Point"", ""coordinates"": [33.245229721069336, 36.37934827038146]}"
ngDK4D38pEaVoEaxnFW1qsaAeFR,12513743,Kargıcaktepe,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG31,,,,,,"Pottery scatter of the Byzantine period, on an excellent location overlooking the Göksu & the Mut-Silifke road. There remains some building material (worked/shaped stones) together with natural stones but no visible architecture. Also found was one lithic, and two grindstones. This was probably a farmstead located on top of a hill. There are also high terracing walls to the NE & N of the hill, at the opposite hill slope. River valley, river visible shallow slope. 

Surroundings (vegetation, environment, slope): On a natural hill close to the river & the main road, olive trees and bushes. Soil on site (colour, type): Light reddish brown soil (thin on exposed limestone bedrock).",18691054,,0,"{""type"": ""Point"", ""coordinates"": [33.63881214, 36.44605575]}"
ngEL4E48qFLWpFbyoE52rtbTfGS,12513744,"Kilisetepe Necropolis",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG32,,,,,,"Cemetery of the Late Roman period, partly destroyed due to commercial olive grove (fenced in a chainlink compound and inaccessible). All tombs destroyed by tree planting and tomb building stones bulldozed and piled up next to track. Stones up to 1mt in length (capping stones). Ceramics are primarily Late Roman and include a lot of handles. Site may spread up to 50m? E>4/50mt N>5

Surroundings (vegetation, environment, slope): Within olive grove. Cemetery area is on ridge with soil corrosion. The cemetery ends with adjacent hillock of dense, small pebbles (convenient boundary to burial area). Continual rows of holes dug for olive trees. Soil on site (colour, type): Light brown, pebbly, irrigated, field.",18691055,,0,"{""type"": ""Point"", ""coordinates"": [33.55735599, 36.50684699]}"
ngFM4F58rGWXsGcTpFO3qucagGT,12513745,Kurtsuyutepe,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG33,,,,,,"This small knoll, on a natural pebbly low rise. Apart from this, there is also sparse density of sherds. The scatter seems limited to western side of knoll. It was probably used in recent times for a tent camp for agricultural workers, as there is a stone rectangular outline to weigh down tent edges. Erosion & site condition: Site damaged by modern track truncating its western 1/4, by a large pit (robber hole?) and by traces of modern encampment.  

Surroundings (vegetation, environment, slope): Covered in dry grass. Small mound with one end truncated by modern track. Medium slope. Soil on site (colour, type): Thin light brown soil over pebbly knoll.",18691056,,0,"{""type"": ""Point"", ""coordinates"": [33.55161192, 36.50940692]}"
ngHO4L78tHYZ8IeLrHA59weMiJV,12513747,Tüğrultepe,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG35,,,,,,"Irregular settlement mound, c.80x60m. The densest area of sherd scatter lies on steep (terraced?) slopes of the southern and western sides. From the lower slopes come a medium density of sherds, including Late Roman and possibly also Chalcolithic ceramics. Distributed in an area c.25x10m along lower ridge (rock outcrop), and the flat area at base of hill, there are possible traces of destroyed architecture. There are no signs of kilns, but 2 pieces of slag were found, suggesting metal processing. The site has erosion on southern flank where sherd deposits are. Has 2 large electricity pylons and an electricity pole on summit.

Surroundings (vegetation, environment, slope): Raised vantage point overlooking entire valley and over stream. Flat tapped (slight S slope) hill with v. steep sides. Much bedrock (usual flat limestone strata) jutting from hilltop and sides. Site lies near stream/river junction with very good view down Kurtsuyu valley to S. Surrounded by agricultural fields and tree nurseries. Soil on site (colour, type): Thin brown soil with rock outcrops, exposed bedrock & rocky soil. Circa 70% visibility.",18691058,,0,"{""type"": ""Point"", ""coordinates"": [33.55859946, 36.5384659]}"
ngKR5W08wKhC2LhauLD8uzhXlKY,12513750,Canhasan,,,,"Southern Anatolia",11945195,"Konya Plain",12513775,LG39,,,,,,"Mound or Hoyuk chalcolithic, early bronze, middle or late iron Agricultural Lowland plain shallow slope Soil on site (colour, type): light yellowish brown, small stones & pebbles, slightly sandy

Erosion & site condition: The site was excavated in late 1960s, some new tracks, a cemetery at the South side, road just to the South of it

Surroundings (vegetation, environment, slope): A road & agricultural fields surround the site. The old dig house is at the SW corner. A water station was built at the field to the W.

Other comments/points of interest: The mound was excavated in the late 1960s & known to have Neolithic, Chalcolithic, EBA, Hellenistic & Roman material spread on three mounds. The largest mound that we visited mainly had Chalcolithic. However, the material we collected is not only chalcolithic but seem to include EBA & Iron Age Sherds.",18691059,,0,"{""type"": ""Point"", ""coordinates"": [33.3283185, 37.26458677]}"
ngGN4K68sGNY7HdOqG749vdLhIU,12513746,"Göceklertepe II",,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG34,,,,,,"Pottery scatter   River valley, river visible shallow slope Soil on site (colour, type): The site is pred. exposed bedrock. In southern half it has a thin cover of fine brown soil containing sherds.

Erosion & site condition: Bare rock, with eroded soil. Partially damaged by modern track. Site may have been larger, but soil eroded away over time. Site ca. 3m above track to S (gentle slope to track) + 4m above field to N (steep face)

Surroundings (vegetation, environment, slope): Kurtsuyu river lies approx. 80m to SE. Cultivated trees to N. + E. + S. Modern track runs E-W in s. half.

Other comments/points of interest: Smooth, large sandstone exposed outcrop of bedrock adjacent to Kurtsuyu river opp. Göceklertepe (LG 25). High sherd density on SE side + low/med. in southern half. Also unusually naturally occuring circular depression of various sizes (up to 80cm in diam.). End of post holes cut into the bedrock for a pole-constructed structure + traces of poss. stone walls from antiquity in S. half. Poss. Architectural Remains = small rectangular room? (GPS+9) (Photo). 
Pottery = looks Hell. with unusual sherd: with stamped decoration. Low to med. Sherd density, high density in 8E quarter of site (next to track (could deposited material washed off bedrock)",18691057,,0,"{""type"": ""Point"", ""coordinates"": [33.56890002, 36.55222817]}"
ngGN7a28sGdY3HdCqIP0qvdDhIU,12513772,"Buyukgonu Hoyuk",,,,"Southern Anatolia",11945195,"Konya Plain",12513775,LG61,,,,,,"Largely intact, although there has been some damage to the edges of the mound by the cutting of tracks. Settlement is constant from the Iron Age through to the Medieval period. Roof tiles and large masonry from the top of the mound seem to belong to the Byzantine period. To the immediate west there is a second smaller mound. Local say that this smaller mound has burials within it, from illicit investigations on the east side (large pots and human bones found). However, initially the ceramics seem to be Byzantine and Medieval on this smaller mound.",18691085,,0,"{""type"": ""Point"", ""coordinates"": [33.374500465480345, 37.25987343098297]}"
ngUB0M88gUrM3VrCeWD60jrlvUo,12513808,Kaleköy,,,,"Southern Anatolia",11945195,"Konya Plain",12513775,LG63,,,,,,"Höyük mound located on a natural rock outcrop near the centre of the modern village. Some elicit excavations on the top. Ceramics suggest occupation from Iron Age to Byzantine, perhaps with some LBA activity also.",18691084,,0,"{""type"": ""Point"", ""coordinates"": [33.618526672787226, 37.14383565457408]}"
ngHO7b38tHOZ4IeZrIQ17weciJV,12513773,Manzana,,,,"Southern Anatolia",11945195,"Konya Plain",12513775,LG62,,,,,,"Rock cut Byzantine cave site, with Byzantine ceramics in the tunnels, and a few sherds of green glazed ware suggesting some medieval occupation. Overlooks the Yeşildere river to the south. Damaged by illicit excavation.",18691079,,0,"{""type"": ""Point"", ""coordinates"": [33.56825031623671, 37.14481647491069]}"
ngQX0k48cRnIaRnUaSZ25fnNrBE,12512204,Karatepe,,,,"Southern Anatolia",11945195,"Cilicia Pedias",12409558,,https://pleiades.stoa.org/places/869993028,https://gazetteer.dainst.org/place/2243918,,,,,18690267,,0,"{""type"": ""Point"", ""coordinates"": [36.2537475, 37.2958505]}"
ngBI9v38nCyT3CyrlDU1nqyCcCv,12512093,Holmoi,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,,https://pleiades.stoa.org/places/648643,,https://topostext.org/place/363339HHol,,,,18690270,,0,"{""type"": ""Point"", ""coordinates"": [33.8805755, 36.3203745]}"
ngTA8r58fUKL5UqTdT639iqGuVH,12512085,Aphrodisias,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,,https://pleiades.stoa.org/places/648565,https://gazetteer.dainst.org/place/2284840,https://topostext.org/place/362337UAph,,,,18690272,,0,"{""type"": ""Point"", ""coordinates"": [33.685873, 36.157963]}"
ngEL4E48qFLWpFbuoFd24tbdfFy,12512044,Selinous,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,,https://pleiades.stoa.org/places/648772,https://gazetteer.dainst.org/place/2362419,https://topostext.org/place/363323PSel,,,"Selinous/Traianopolis was a city of Cilicia Aspera and counted among the chief coastal cities of Cilicia. 

Selinous (750 BC - AD 640)
Traianopolis (30 BC - AD 300)",18690273,,0,"{""type"": ""Point"", ""coordinates"": [32.282734, 36.258509]}"
ngXE8v98jZOP4YuPhYQ72muMyZL,12512889,Meydancikkale,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,,https://pleiades.stoa.org/places/648710,,,,,,18690259,,0,"{""type"": ""Point"", ""coordinates"": [33.4410934, 36.2733421]}"
ngWD8u88iYDO1XtugWv63ltJxWK,12512888,Charadros,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,,https://pleiades.stoa.org/places/648597,,https://topostext.org/place/361326UCha,,,,18690260,,0,"{""type"": ""Point"", ""coordinates"": [32.566075, 36.106597]}"
ngZG3D98lBQR2AwHjAI74owWaAN,12512839,Myriandos,,,,"Southern Anatolia",11945195,"Cilicia Pedias",12409558,,https://pleiades.stoa.org/places/658541,,,,,"Modern Ada Tepe. In the far east of Cilicia Pedias, on the south eastern shore of the Issicus Sinus (Iskenderun Körfezi), in the foothills of the Amanus Mountains)",18690266,,0,"{""type"": ""Point"", ""coordinates"": [36.110356, 36.565848]}"
ngCJ4C28oDpU2DzGmEV0orzDdDw,12336542,Laertes,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,,https://pleiades.stoa.org/places/648685,https://gazetteer.dainst.org/place/2289384,https://topostext.org/place/365322ULae,,,,18513212,,0,"{""type"": ""Point"", ""coordinates"": [32.165512, 36.51049]}"
ngSZ5E88eSfKcTpKcT969hpPtUG,12345658,Kelenderis,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,,https://pleiades.stoa.org/places/573281,https://gazetteer.dainst.org/place/2410914,https://topostext.org/place/361333UKel,,,,18540970,,0,"{""type"": ""Point"", ""coordinates"": [33.32342, 36.14493]}"
ngCJ1G68oETU8DzwmCb40rzRdNQ,12375016,Nagidos,,,,"Southern Anatolia",11945195,"Cilicia Aspera",12409559,LG36,https://pleiades.stoa.org/places/648717,https://gazetteer.dainst.org/place/2410922,https://topostext.org/place/361330UNag,,,"LG visit in 2016

Extant structure(s), Pottery scatter middle or late iron, hellenistic or roman, byzantine Forest, Shrub Hilltop, sea visible steep slope Soil on site (colour, type): Reddish brown, surface covered with grass

Erosion & site condition: Soil erosion at slopes, stone walls destroyed, some terracing, a modern building at the top

Surroundings (vegetation, environment, slope): grass, shrubs and trees, just by the coast with an island to the south, a village nearby.

Other comments/points of interest: A Hellenistic/Roman/Byzantine town with wall remains. The island also has structures. Bayat river is also nearby. The hill has a good view of the coast & the town of Bozyazı. Must have served as a castle of some sort, guarding the coast. Most of the sherds are low quality orange (large vessels, pithos etc.). A few black slipped & burnished sherds look Hellenistic (but may be mid/late Iron Age as well).",18545022,,0,"{""type"": ""Point"", ""coordinates"": [32.976596, 36.1008255]}"
ngZG3D98lBQR2AwZjA079owWaBN,12498439,Umbro,,,,"Southern Italy",11945197,Calabria,12409596,,,,,,,"The GPS data represents the approximate location. This place has not been linked to any settlement named in the historical sources.",18677441,,0,"{""type"": ""Point"", ""coordinates"": [15.923772324229882, 37.96111878759432]}"
ngYF3C88kAFQ1ZvCiY969nvpzZs,12498438,Mazza,,,,"Southern Italy",11945197,Calabria,12409596,,,,,,,"The GPS data represents the approximate location. This place has not been linked to any settlement named in the historical sources.",18677440,,0,"{""type"": ""Point"", ""coordinates"": [15.942661882717376, 37.93175295540325]}"
ngGN4K68sGNY7HdSqIZ4qvdDhGU,12499346,"Kroton - Sanctuary of S. Anna",,,,"Southern Italy",11945197,Calabria,12409596,,,,,,,"The sanctuary of S. Anna was connected to water and is nowadays located between Crotone, Cutro and Isola die Capo Rizzuto.",,,,
ngYF3C88kAFQ1ZvCiZR6knvRzYs,12499338,"Kroton - Sanctuary of Vigna Nuova",,,,"Southern Italy",11945197,Calabria,12409596,,,,,,,"The Sanctuary of Vigna Nuova outside the ancient city walls, possibly connected to a Hera Eleutheria cult",,,,
ngHO2H18tHuZuIeTrHg92wegiHb,12499321,"Lokri Epizephyrii - Santuario di Grotta Caruso",,,,"Southern Italy",11945197,Calabria,12409596,,,,,,,"This is the sanctuary of the Grotta Caruso outside the North-East walls of Lokri. It was probably dedicated to water deities.",18679536,,0,"{""type"": ""Point"", ""coordinates"": [16.2217, 38.219725]}"
ngCJ1G68oDpUoDzsmC74przZdNQ,12499316,"Lokri Epizephyrii - Thesmophorion",,,,"Southern Italy",11945197,Calabria,12409596,,,,,,,"This is the site of a Thesmophorion connected to Lokri Epizephyrii.",,,,
ngXE1P18jYEPjYuLhYG92muUyIL,12499311,"Lokri Epizephyrii - Persephoneion in Contrada Mannella",,,,"Southern Italy",11945197,Calabria,12409596,,,,,,,"The Persephoneion is an extra-urban sanctuary outside the northernmost walls of Lokri Epizephyrii. The GPS data only represent the approximate location of the site.",18679525,,0,"{""type"": ""Point"", ""coordinates"": [16.213222, 38.222133]}"
ngXE3B78jXuPjYuJhYw52muUyYL,12498437,"San Salvatore",,,,"Southern Italy",11945197,Calabria,12409596,,,,,,,"The GPS data represents the approximate location. This place has not been linked to any settlement named in the historical sources.",18677286,,0,"{""type"": ""Point"", ""coordinates"": [15.95348, 38.04455]}"
ngWD3A68iWjOiXtqgXF47ltBxWK,12493136,Arne,,,,None,11945199,Boiotia,12411990,,https://pleiades.stoa.org/places/540663,,,,,,18676911,,0,"{""type"": ""Point"", ""coordinates"": [22.93328, 38.48288]}"
ngBI1J58nDST8CyTlDU37qyQcMP,12495215,Tibula?,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/472034,,,,,,18676896,,0,"{""type"": ""Point"", ""coordinates"": [9.184759, 41.240022]}"
ngAH1M48mCHSkBxykBJ27pxNbLO,12495214,"Lu Brandali",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/460094536,,,,,"A nuragic settlement dating to the latter part of the second millennium BC",18676897,,0,"{""type"": ""Point"", ""coordinates"": [9.175375, 41.233578]}"
ngZG1p38lAmR8AwLjAI16owWaKN,12495213,"Errebantion Akron",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471918,,,,,,18676898,,0,"{""type"": ""Point"", ""coordinates"": [9.156709, 41.240569]}"
ngYF1C28kYFQ5ZvMiZR0inxjzZM,12495212,"Ponte romano di Santa Giusta",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/275500868,,,,,"A Roman bridge dating between the first century BC and the first century AD.",18676899,,0,"{""type"": ""Point"", ""coordinates"": [8.6090506, 39.8695884]}"
ngXE1P18jYEPiYuJhYQ93muMyIL,12495211,Aristanis,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/723394918,,,,,"A Byzantine site in western Sardinia, made important by the location of a bishopric there by Torcotorio in AD 1070; now the modern city of Oristano.",18676900,,0,"{""type"": ""Point"", ""coordinates"": [8.5883, 39.906194]}"
ngWD1S08iWjO5XtAgWv8jltTxHK,12495210,"Santa Cristina",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/417304347,,,,,"A nuragic sanctuary centered on a sacred well that was in use from ca. 1200 to 700 BC.",18676901,,0,"{""type"": ""Point"", ""coordinates"": [8.7297896, 40.0589523]}"
ngUB0M88gUrM3VrGeWD6fjrDvUo,12495208,"Gouroulis Nea?",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471937,,,,,,18676902,,0,"{""type"": ""Point"", ""coordinates"": [8.567526, 40.189071]}"
ngSZ0K68eTJK0TpEcTB4ehpXtSG,12495206,Cornus,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471907,,,,,"ancient settlement",18676903,,0,"{""type"": ""Point"", ""coordinates"": [8.492635, 40.10439]}"
ngRY0J58dSYJ0SohbRq39goWsSF,12495205,"S. Salvatore di Cabras",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/472008,,,,,,18676904,,0,"{""type"": ""Point"", ""coordinates"": [8.4517904, 39.9209691]}"
ngQX0k48cRXI8RnoaQp2dfnNrBE,12495204,"Mont'e Prama",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/149683041,,,,,"A locality near Cabras, Sardinia, where, in 1974, the cache of monumental prehistoric stone sculptures known as the ""Giants of Mont'e Prama"" was discovered.",18676905,,0,"{""type"": ""Point"", ""coordinates"": [8.4531912510647, 39.96341902155]}"
